x,y
-84.8, 7357.659
-84.7, 7348.163
-84.6, 7327.491
-84.5, 7314.221
-84.4, 7293.529
-84.3, 7277.364
-84.2, 7259.546
-84.1, 7239.562
-84, 7221.401
-83.9, 7205.968
-83.8, 7194.887
-83.7, 7170.068
-83.6, 7155.208
-83.5, 7142.383
-83.4, 7124.421
-83.3, 7101.802
-83.2, 7085.991
-83.1, 7075.979
-83, 7057.186
-82.9, 7038.682
-82.8, 7020.807
-82.7, 7009.163
-82.6, 6986.158
-82.5, 6977.138
-82.4, 6953.517
-82.3, 6938.72
-82.2, 6917.906
-82.1, 6904.555
-82, 6892.842
-81.9, 6873.734
-81.8, 6856.917
-81.7, 6841.95
-81.6, 6819.645
-81.5, 6802.479
-81.4, 6794.634
-81.3, 6775.306
-81.2, 6759.773
-81.1, 6736.083
-81, 6725.306
-80.9, 6709.312
-80.8, 6690.999
-80.7, 6672.475
-80.6, 6655.575
-80.5, 6641.865
-80.4, 6622.62
-80.3, 6610.148
-80.2, 6592.42
-80.1, 6577.625
-80, 6564.067
-79.9, 6547.624
-79.8, 6524.535
-79.7, 6514.163
-79.6, 6494.54
-79.5, 6481.126
-79.4, 6465.526
-79.3, 6444.784
-79.2, 6429.123
-79.1, 6419.965
-79, 6403.404
-78.9, 6388.001
-78.8, 6368.083
-78.7, 6356.393
-78.6, 6339.764
-78.5, 6324.79
-78.4, 6305.138
-78.3, 6284.274
-78.2, 6273.783
-78.1, 6261.264
-78, 6237.372
-77.9, 6228.825
-77.8, 6210.704
-77.7, 6196.226
-77.6, 6174.149
-77.5, 6157.903
-77.4, 6141.816
-77.3, 6130.134
-77.2, 6114.913
-77.1, 6103.8
-77, 6083.12
-76.9, 6064.506
-76.8, 6056.07
-76.7, 6033.402
-76.6, 6022.854
-76.5, 6008.477
-76.4, 5995.274
-76.3, 5973.678
-76.2, 5963.816
-76.1, 5942.314
-76, 5927.419
-75.9, 5908.934
-75.8, 5895.052
-75.7, 5886.062
-75.6, 5870.355
-75.5, 5856.055
-75.4, 5838.883
-75.3, 5825.145
-75.2, 5809.946
-75.1, 5794.046
-75, 5773.477
-74.9, 5763.782
-74.8, 5743.482
-74.7, 5734.556
-74.6, 5718.203
-74.5, 5701.362
-74.4, 5687.615
-74.3, 5670.825
-74.2, 5658.865
-74.1, 5636.528
-74, 5622.042
-73.9, 5613.482
-73.8, 5592.59
-73.7, 5578.692
-73.6, 5562.948
-73.5, 5552.978
-73.4, 5537.596
-73.3, 5516.897
-73.2, 5500.886
-73.1, 5490.088
-73, 5471.387
-72.9, 5461.554
-72.8, 5446.181
-72.7, 5427.875
-72.6, 5412.004
-72.5, 5405.385
-72.4, 5391.243
-72.3, 5370.781
-72.2, 5360.886
-72.1, 5346.16
-72, 5333.226
-71.9, 5319.104
-71.8, 5302.625
-71.7, 5285.238
-71.6, 5272.348
-71.5, 5260.028
-71.4, 5246.428
-71.3, 5222.782
-71.2, 5210.908
-71.1, 5199.555
-71, 5186.479
-70.9, 5172.614
-70.8, 5155.525
-70.7, 5143.263
-70.6, 5123.518
-70.5, 5117.104
-70.4, 5100.449
-70.3, 5087.596
-70.2, 5067.986
-70.1, 5055.239
-70, 5042.949
-69.9, 5027.588
-69.8, 5015.819
-69.7, 4995.084
-69.6, 4982.69
-69.5, 4971.367
-69.4, 4951.627
-69.3, 4945.194
-69.2, 4925.818
-69.1, 4916.546
-69, 4900.376
-68.9, 4888.227
-68.8, 4871.01
-68.7, 4858.735
-68.6, 4847.94
-68.5, 4834.024
-68.4, 4819.143
-68.3, 4797.761
-68.2, 4792.915
-68.1, 4778.684
-68, 4760.434
-67.9, 4742.942
-67.8, 4736.96
-67.7, 4720.82
-67.6, 4702.911
-67.5, 4694.738
-67.4, 4678.573
-67.3, 4666.103
-67.2, 4653.897
-67.1, 4636.499
-67, 4625.706
-66.9, 4606.43
-66.8, 4601.823
-66.7, 4586.606
-66.6, 4565.911
-66.5, 4560.63
-66.4, 4539.141
-66.3, 4528.352
-66.2, 4518.804
-66.1, 4499.482
-66, 4488.348
-65.9, 4472.092
-65.8, 4464.56
-65.7, 4448.989
-65.6, 4432.231
-65.5, 4421.865
-65.4, 4413.87
-65.3, 4392.374
-65.2, 4386.309
-65.1, 4366.522
-65, 4359.35
-64.9, 4343.041
-64.8, 4326.149
-64.7, 4313.658
-64.6, 4305.725
-64.5, 4287.883
-64.4, 4274.743
-64.3, 4263.135
-64.2, 4246.281
-64.1, 4242.746
-64, 4225.464
-63.9, 4215.842
-63.8, 4196.078
-63.7, 4189.585
-63.6, 4174.241
-63.5, 4162.491
-63.4, 4148.175
-63.3, 4137.944
-63.2, 4120.538
-63.1, 4106.681
-63, 4097.745
-62.9, 4081.717
-62.8, 4070.512
-62.7, 4056.28
-62.6, 4040.372
-62.5, 4035.856
-62.4, 4017.247
-62.3, 4007.231
-62.2, 3995.029
-62.1, 3976.677
-62, 3972.392
-61.9, 3954.3
-61.8, 3939.317
-61.7, 3933.73
-61.6, 3920.704
-61.5, 3903.994
-61.4, 3894.351
-61.3, 3880.797
-61.2, 3864.015
-61.1, 3855.911
-61, 3839.389
-60.9, 3828.546
-60.8, 3823.951
-60.7, 3810.111
-60.6, 3791.743
-60.5, 3781.578
-60.4, 3773.394
-60.3, 3759.742
-60.2, 3745.826
-60.1, 3738.19
-60, 3725.094
-59.9, 3710.154
-59.8, 3696.288
-59.7, 3682.032
-59.6, 3672.114
-59.5, 3657.945
-59.4, 3644.09
-59.3, 3641.01
-59.2, 3628.868
-59.1, 3616.046
-59, 3601.13
-58.9, 3590.308
-58.8, 3573.379
-58.7, 3563.788
-58.6, 3548.539
-58.5, 3543.172
-58.4, 3531.101
-58.3, 3514.145
-58.2, 3506.141
-58.1, 3495.258
-58, 3478.142
-57.9, 3473.867
-57.8, 3455.738
-57.7, 3445.733
-57.6, 3437.058
-57.5, 3426.034
-57.4, 3408.843
-57.3, 3401.112
-57.2, 3391.527
-57.1, 3378.739
-57, 3360.283
-56.9, 3355.828
-56.8, 3337.134
-56.7, 3328.061
-56.6, 3322.71
-56.5, 3306.922
-56.4, 3294.293
-56.3, 3288.25
-56.2, 3273.459
-56.1, 3258.917
-56, 3245.88
-55.9, 3237.162
-55.8, 3224.417
-55.7, 3218.943
-55.6, 3206.54
-55.5, 3190.358
-55.4, 3177.625
-55.3, 3171.466
-55.2, 3162.839
-55.1, 3143.005
-55, 3134.173
-54.9, 3126.613
-54.8, 3113.417
-54.7, 3104.742
-54.6, 3091.629
-54.5, 3076.011
-54.4, 3066.164
-54.3, 3059.004
-54.2, 3045.705
-54.1, 3035.295
-54, 3025.02
-53.9, 3014.969
-53.8, 3005.155
-53.7, 2993.002
-53.6, 2982.494
-53.5, 2967.223
-53.4, 2955.032
-53.3, 2951.448
-53.2, 2935.238
-53.1, 2925.536
-53, 2912.306
-52.9, 2906.338
-52.8, 2899.071
-52.7, 2884.737
-52.6, 2869.594
-52.5, 2858.388
-52.4, 2846.763
-52.3, 2842.544
-52.2, 2827.312
-52.1, 2822.019
-52, 2806.565
-51.9, 2801.457
-51.8, 2791.861
-51.7, 2773.308
-51.6, 2761.979
-51.5, 2759.318
-51.4, 2747.694
-51.3, 2731.824
-51.2, 2723.598
-51.1, 2711.988
-51, 2704.019
-50.9, 2688.709
-50.8, 2681.976
-50.7, 2670.755
-50.6, 2662.743
-50.5, 2656.42
-50.4, 2646.423
-50.3, 2636.532
-50.2, 2622.828
-50.1, 2613.927
-50, 2598.403
-49.9, 2592.681
-49.8, 2577.658
-49.7, 2574.834
-49.6, 2559.757
-49.5, 2548.403
-49.4, 2536.258
-49.3, 2534.896
-49.2, 2515.391
-49.1, 2505.016
-49, 2496.21
-48.9, 2489.687
-48.8, 2477.228
-48.7, 2468.164
-48.6, 2456.014
-48.5, 2452.832
-48.4, 2441.271
-48.3, 2430.029
-48.2, 2417.265
-48.1, 2410.107
-48, 2402.418
-47.9, 2386.948
-47.8, 2382.523
-47.7, 2374.984
-47.6, 2362.313
-47.5, 2349.485
-47.4, 2343.029
-47.3, 2336.742
-47.2, 2323.98
-47.1, 2313.994
-47, 2301.525
-46.9, 2293.133
-46.8, 2283.213
-46.7, 2276.949
-46.6, 2269.369
-46.5, 2255.784
-46.4, 2250.807
-46.3, 2235.931
-46.2, 2223.833
-46.1, 2217.992
-46, 2211.563
-45.9, 2204.061
-45.8, 2191.048
-45.7, 2181.406
-45.6, 2175.725
-45.5, 2157.858
-45.4, 2152.384
-45.3, 2140.169
-45.2, 2136.008
-45.1, 2122.06
-45, 2117.241
-44.9, 2108.553
-44.8, 2098.684
-44.7, 2088.756
-44.6, 2083.182
-44.5, 2070.87
-44.4, 2060.349
-44.3, 2052.341
-44.2, 2045.171
-44.1, 2030.465
-44, 2022.937
-43.9, 2016.268
-43.8, 2009.219
-43.7, 1997.995
-43.6, 1988.286
-43.5, 1982.344
-43.4, 1972.228
-43.3, 1957.884
-43.2, 1950.167
-43.1, 1948.397
-43, 1938.996
-42.9, 1925.793
-42.8, 1916.047
-42.7, 1905.563
-42.6, 1899.413
-42.5, 1889.329
-42.4, 1883.053
-42.3, 1872.136
-42.2, 1863.733
-42.1, 1858.74
-42, 1852.635
-41.9, 1836.949
-41.8, 1831.46
-41.7, 1824.369
-41.6, 1816.236
-41.5, 1801.606
-41.4, 1799.872
-41.3, 1792.809
-41.2, 1779.892
-41.1, 1767.524
-41, 1761.499
-40.9, 1754.304
-40.8, 1749.18
-40.7, 1740.709
-40.6, 1725.974
-40.5, 1719.792
-40.4, 1717.136
-40.3, 1704.467
-40.2, 1700.589
-40.1, 1687.166
-40, 1676.888
-39.9, 1667.845
-39.8, 1665.615
-39.7, 1652.834
-39.6, 1647.586
-39.5, 1635.476
-39.4, 1634.999
-39.3, 1626.457
-39.2, 1616.96
-39.1, 1612.745
-39, 1600.382
-38.9, 1593.855
-38.8, 1586.294
-38.7, 1578.695
-38.6, 1566.569
-38.5, 1555.538
-38.4, 1553.966
-38.3, 1547.938
-38.2, 1539.56
-38.1, 1526.007
-38, 1521.824
-37.9, 1511.99
-37.8, 1504.007
-37.7, 1502.082
-37.6, 1494.606
-37.5, 1479.906
-37.4, 1475.633
-37.3, 1466.849
-37.2, 1456.396
-37.1, 1447.866
-37, 1445.482
-36.9, 1439.503
-36.8, 1429.647
-36.7, 1417.46
-36.6, 1417.178
-36.5, 1410.387
-36.4, 1401.726
-36.3, 1392.81
-36.2, 1385.351
-36.1, 1374.778
-36, 1371.095
-35.9, 1357.379
-35.8, 1353.27
-35.7, 1348.658
-35.6, 1340.282
-35.5, 1332.359
-35.4, 1320.389
-35.3, 1314.577
-35.2, 1305.596
-35.1, 1299.845
-35, 1295.985
-34.9, 1286.008
-34.8, 1284.192
-34.7, 1275.67
-34.6, 1263.35
-34.5, 1264.112
-34.4, 1257.529
-34.3, 1248.726
-34.2, 1240.121
-34.1, 1231.739
-34, 1226.523
-33.9, 1215.889
-33.8, 1214.235
-33.7, 1205.622
-33.6, 1197.779
-33.5, 1194.227
-33.4, 1181.722
-33.3, 1179.283
-33.2, 1172.161
-33.1, 1165.102
-33, 1152.105
-32.9, 1145.901
-32.8, 1146.658
-32.7, 1137.963
-32.6, 1129.512
-32.5, 1122.573
-32.4, 1118.02
-32.3, 1105.167
-32.2, 1102.785
-32.1, 1094.797
-32, 1091.952
-31.9, 1082.997
-31.8, 1075.842
-31.7, 1072.762
-31.6, 1064.796
-31.5, 1058.204
-31.4, 1050.333
-31.3, 1039.081
-31.2, 1035.573
-31.1, 1033.856
-31, 1026.257
-30.9, 1020.976
-30.8, 1015.014
-30.7, 1003.042
-30.6, 1002.597
-30.5, 988.609
-30.4, 984.797
-30.3, 984.1
-30.2, 969.27
-30.1, 965.238
-30, 964.57
-29.9, 956.401
-29.8, 943.736
-29.7, 944.188
-29.6, 936.552
-29.5, 931.453
-29.4, 920.455
-29.3, 922.254
-29.2, 907.511
-29.1, 910.116
-29, 899.041
-28.9, 889.064
-28.8, 885.74
-28.7, 883.049
-28.6, 877.463
-28.5, 867.204
-28.4, 866.277
-28.3, 858.168
-28.2, 849.912
-28.1, 848.436
-28, 841.08
-27.9, 835.838
-27.8, 825.056
-27.7, 827.215
-27.6, 822.12
-27.5, 809.837
-27.4, 809.35
-27.3, 803.923
-27.2, 794.419
-27.1, 789.67
-27, 781.757
-26.9, 776.671
-26.8, 772.951
-26.7, 767.742
-26.6, 760.802
-26.5, 752.392
-26.4, 752.029
-26.3, 743.117
-26.2, 742.233
-26.1, 735.031
-26, 728.307
-25.9, 722.073
-25.8, 715.719
-25.7, 711.057
-25.6, 708.823
-25.5, 704.567
-25.4, 691.997
-25.3, 690.32
-25.2, 683.701
-25.1, 684.802
-25, 677.681
-24.9, 673.267
-24.8, 669.004
-24.7, 663.618
-24.6, 653.535
-24.5, 653.948
-24.4, 649.058
-24.3, 640.151
-24.2, 633.433
-24.1, 631.904
-24, 629.094
-23.9, 620.326
-23.8, 615.466
-23.7, 615.028
-23.6, 608.462
-23.5, 600.127
-23.4, 593.685
-23.3, 589.79
-23.2, 581.847
-23.1, 582.334
-23, 578.827
-22.9, 574.856
-22.8, 570.965
-22.7, 566.386
-22.6, 559.038
-22.5, 549.03
-22.4, 551.993
-22.3, 542.433
-22.2, 537.092
-22.1, 534.722
-22, 524.653
-21.9, 522.238
-21.8, 518.873
-21.7, 513.697
-21.6, 507.316
-21.5, 501.58
-21.4, 499.024
-21.3, 492.701
-21.2, 488.72
-21.1, 491.075
-21, 483.558
-20.9, 482.784
-20.8, 471.027
-20.7, 474.925
-20.6, 465.957
-20.5, 457.606
-20.4, 460.76
-20.3, 450.003
-20.2, 452.838
-20.1, 442.818
-20, 443.915
-19.9, 440.881
-19.8, 437.616
-19.7, 430.754
-19.6, 429.02
-19.5, 419.978
-19.4, 415.738
-19.3, 412.069
-19.2, 407.247
-19.1, 405.769
-19, 403.079
-18.9, 398.721
-18.8, 391.821
-18.7, 386.231
-18.6, 379.848
-18.5, 380.76
-18.4, 379.901
-18.3, 369.091
-18.2, 365.971
-18.1, 362.731
-18, 358.893
-17.9, 355.268
-17.8, 350.335
-17.7, 354.195
-17.6, 345.703
-17.5, 346.959
-17.4, 335.501
-17.3, 332.872
-17.2, 331.836
-17.1, 327.238
-17, 321.53
-16.9, 318.205
-16.8, 319.445
-16.7, 313.726
-16.6, 307.441
-16.5, 307.765
-16.4, 303.437
-16.3, 294.959
-16.2, 296.449
-16.1, 288.853
-16, 292.566
-15.9, 284.351
-15.8, 281.651
-15.7, 282.896
-15.6, 278.083
-15.5, 273.385
-15.4, 272.092
-15.3, 260.79
-15.2, 261.962
-15.1, 262.541
-15, 255.246
-14.9, 253.226
-14.8, 247.968
-14.7, 245.813
-14.6, 240.884
-14.5, 241.179
-14.4, 237.915
-14.3, 232.216
-14.2, 233.009
-14.1, 228.287
-14, 222.353
-13.9, 225.604
-13.8, 221.086
-13.7, 218.61
-13.6, 209.604
-13.5, 212.318
-13.4, 209.155
-13.3, 200.396
-13.2, 199.584
-13.1, 194.723
-13, 191.56
-12.9, 188.918
-12.8, 189.186
-12.7, 187.523
-12.6, 187.046
-12.5, 179.171
-12.4, 184.098
-12.3, 172.884
-12.2, 178.708
-12.1, 172.304
-12, 167.917
-11.9, 169.886
-11.8, 165.95
-11.7, 157.997
-11.6, 163.151
-11.5, 153.57
-11.4, 155.957
-11.3, 148.699
-11.2, 150.288
-11.1, 148.95
-11, 146.465
-10.9, 140.63
-10.8, 140.488
-10.7, 135.752
-10.6, 138.636
-10.5, 130.756
-10.4, 134.662
-10.3, 130.375
-10.2, 128.684
-10.1, 118.566
-10, 116.687
-9.9, 122.559
-9.8, 119.594
-9.7, 116.406
-9.6, 111.377
-9.5, 105.616
-9.4, 109.726
-9.3, 102.383
-9.2, 108.393
-9.1, 100.716
-9, 103.411
-8.9, 95.388
-8.8, 91.8
-8.7, 97.684
-8.6, 89.723
-8.5, 92.682
-8.4, 91.18
-8.3, 87.029
-8.2, 89.559
-8.1, 86.649
-8, 84.303
-7.9, 80.546
-7.8, 77.859
-7.7, 78.815
-7.6, 73.265
-7.5, 70.693
-7.4, 67.354
-7.3, 66.062
-7.2, 65.643
-7.1, 62.183
-7, 62.581
-6.9, 66.052
-6.8, 59.798
-6.7, 62.745
-6.6, 58.067
-6.5, 56.338
-6.4, 58.715
-6.3, 53.86
-6.2, 52.565
-6.1, 54.358
-6, 49.949
-5.9, 46.408
-5.8, 42.023
-5.7, 43.579
-5.6, 40.164
-5.5, 40.64
-5.4, 37.546
-5.3, 44.438
-5.2, 41.534
-5.1, 34.66
-5, 31.064
-4.9, 37.362
-4.8, 33.827
-4.7, 30.686
-4.6, 30.615
-4.5, 29.221
-4.4, 30.394
-4.3, 23.775
-4.2, 29.208
-4.1, 23.782
-4, 28.478
-3.9, 23.378
-3.8, 26.086
-3.7, 21.44
-3.6, 24.253
-3.5, 24.158
-3.4, 16.866
-3.3, 23.364
-3.2, 20.86
-3.1, 18.805
-3, 19.524
-2.9, 10.479
-2.8, 13.291
-2.7, 12.248
-2.6, 16.467
-2.5, 8.256
-2.4, 7.479
-2.3, 13.648
-2.2, 9.053
-2.1, 14.138
-2, 12.152
-1.9, 9.773
-1.8, 9.838
-1.7, 5.621
-1.6, 11.132
-1.5, 11.015
-1.4, 9.527
-1.3, 3.505
-1.2, 0.612
-1.1, 9.159
-1, 0.199
-0.9, 6.637
-0.8, 0.65
-0.7, 4.244
-0.6, 3.676
-0.5, 1.57
-0.4, 2.641
-0.3, 6.379
-0.2, 4.114
-0.1, 3.026
-0, 4.829
0.1, -2.768
0.2, -3.165
0.3, -1.238
0.4, -3.925
0.5, 5.019
0.6, 1.259
0.7, -4.483
0.8, 4.031
0.9, -3.672
1, 4.335
1.1, 1.075
1.2, -2.364
1.3, -2.133
1.4, 2.353
1.5, 1.168
1.6, -4.575
1.7, 1.307
1.8, 3.186
1.9, -1.066
2, 0.516
2.1, 4.805
2.2, -1.893
2.3, -1.049
2.4, 0.351
2.5, 5.498
2.6, 2.131
2.7, 7.481
2.8, 4.262
2.9, 8.29
3, 4.538
3.1, 5.518
3.2, 4.776
3.3, 7.576
3.4, 6.683
3.5, 1.426
3.6, 9.177
3.7, 10.223
3.8, 12.504
3.9, 5.568
4, 6.327
4.1, 10.07
4.2, 8.246
4.3, 10.149
4.4, 9.974
4.5, 16.486
4.6, 11.811
4.7, 13.714
4.8, 13.872
4.9, 12.132
5, 18.917
5.1, 21.2
5.2, 15.906
5.3, 17.942
5.4, 22.738
5.5, 17.283
5.6, 18.126
5.7, 26.589
5.8, 26.083
5.9, 22.864
6, 27.092
6.1, 29.182
6.2, 30.344
6.3, 31.947
6.4, 24.26
6.5, 33.831
6.6, 33.388
6.7, 28.968
6.8, 29.278
6.9, 38.812
7, 39.393
7.1, 34.609
7.2, 39.991
7.3, 37.573
7.4, 37.209
7.5, 41.576
7.6, 41.747
7.7, 47.569
7.8, 50.26
7.9, 50.451
8, 45.123
8.1, 50.018
8.2, 50.206
8.3, 49.743
8.4, 55.618
8.5, 53.052
8.6, 58.662
8.7, 63.568
8.8, 61.029
8.9, 66.478
9, 66.075
9.1, 65.002
9.2, 62.245
9.3, 72.358
9.4, 74.578
9.5, 73.091
9.6, 71.029
9.7, 71.979
9.8, 82.087
9.9, 76.731
10, 83.954
10.1, 86.418
10.2, 88.19
10.3, 89.214
10.4, 85.167
10.5, 94.89
10.6, 88.528
10.7, 93.073
10.8, 91.843
10.9, 102.309
11, 103.214
11.1, 106.057
11.2, 105.339
11.3, 105.124
11.4, 106.633
11.5, 105.579
11.6, 107.867
11.7, 112.347
11.8, 120.463
11.9, 120.745
12, 119.268
12.1, 126.941
12.2, 129.118
12.3, 128.226
12.4, 130.938
12.5, 131.237
12.6, 137.002
12.7, 140.657
12.8, 134.287
12.9, 138.895
13, 139.911
13.1, 143.979
13.2, 149.267
13.3, 155.077
13.4, 158.733
13.5, 153.223
13.6, 154.417
13.7, 165.962
13.8, 162.187
13.9, 164.565
14, 173.671
14.1, 168.5
14.2, 176.774
14.3, 175.21
14.4, 176.714
14.5, 181.399
14.6, 186.306
14.7, 191.616
14.8, 189.079
14.9, 188.746
15, 200.481
15.1, 200.895
15.2, 205.361
15.3, 208.35
15.4, 211.75
15.5, 209.854
15.6, 213.949
15.7, 217.954
15.8, 222.459
15.9, 221.045
16, 224.476
16.1, 223.769
16.2, 229.675
16.3, 235.471
16.4, 239.845
16.5, 237.461
16.6, 243.423
16.7, 247.117
16.8, 253.125
16.9, 249.668
17, 255.163
17.1, 255.377
17.2, 265.873
17.3, 270.395
17.4, 267.243
17.5, 267.596
17.6, 278.506
17.7, 279.252
17.8, 280.788
17.9, 285.478
18, 285.234
18.1, 291.355
18.2, 299.053
18.3, 295.876
18.4, 305.782
18.5, 307.97
18.6, 305.587
18.7, 308.641
18.8, 313.587
18.9, 324.469
19, 321.745
19.1, 331.605
19.2, 335.548
19.3, 332.022
19.4, 336.052
19.5, 345.528
19.6, 341.477
19.7, 353.607
19.8, 348.722
19.9, 359.913
20, 362.394
20.1, 369.357
20.2, 368.229
20.3, 373.934
20.4, 375.537
20.5, 381.061
20.6, 383.25
20.7, 385.42
20.8, 390.554
20.9, 400.719
21, 402.533
21.1, 404.828
21.2, 405.702
21.3, 413.448
21.4, 417.263
21.5, 420.456
21.6, 425.113
21.7, 430.749
21.8, 435.385
21.9, 435.731
22, 438.148
22.1, 446.165
22.2, 444.975
22.3, 449.398
22.4, 459.741
22.5, 461.718
22.6, 464.259
22.7, 474.611
22.8, 476.198
22.9, 480.142
23, 479.147
23.1, 483.541
23.2, 494.447
23.3, 494.896
23.4, 505.261
23.5, 509.957
23.6, 513.91
23.7, 517.225
23.8, 520.367
23.9, 523.413
24, 529.313
24.1, 537.123
24.2, 534.817
24.3, 545.193
24.4, 549.581
24.5, 552.941
24.6, 552.183
24.7, 557.95
24.8, 562.694
24.9, 572.606
25, 579.593
25.1, 578.097
25.2, 588.883
25.3, 587.956
25.4, 597.454
25.5, 602.455
25.6, 604.854
25.7, 612.485
25.8, 611.236
25.9, 618.39
26, 629.878
26.1, 632.015
26.2, 633.759
26.3, 639.734
26.4, 640.53
26.5, 647.207
26.6, 655.046
26.7, 659.159
26.8, 664.611
26.9, 666.637
27, 678.224
27.1, 681.344
27.2, 686.373
27.3, 689.249
27.4, 694.165
27.5, 700.279
27.6, 704.532
27.7, 715.37
27.8, 714.615
27.9, 728.353
28, 731.774
28.1, 736.227
28.2, 743.412
28.3, 744.492
28.4, 749.457
28.5, 752.889
28.6, 758.048
28.7, 763.536
28.8, 774.025
28.9, 776.928
29, 779.331
29.1, 789.316
29.2, 792.308
29.3, 796.724
29.4, 805.164
29.5, 809.408
29.6, 821.308
29.7, 825.309
29.8, 825.588
29.9, 830.446
30, 844.344
30.1, 847.917
30.2, 850.137
30.3, 859.031
30.4, 859.486
30.5, 870.002
30.6, 875.291
30.7, 884.8
30.8, 888.123
30.9, 889.377
31, 899.341
31.1, 908.977
31.2, 911.163
31.3, 919.35
31.4, 924.351
31.5, 933.896
31.6, 937.915
31.7, 943.245
31.8, 950.049
31.9, 956.391
32, 958.002
32.1, 964.544
32.2, 972.477
32.3, 980.695
32.4, 989.789
32.5, 991.045
32.6, 1001.003
32.7, 1004.552
32.8, 1009.771
32.9, 1015.861
33, 1020.915
33.1, 1025.608
33.2, 1036.109
33.3, 1042.91
33.4, 1045.219
33.5, 1053.847
33.6, 1066.092
33.7, 1069.576
33.8, 1078.521
33.9, 1079.798
34, 1091.663
34.1, 1094.679
34.2, 1097.86
34.3, 1107.581
34.4, 1119.378
34.5, 1125.562
34.6, 1130.283
34.7, 1136.463
34.8, 1141.144
34.9, 1154.146
35, 1154.547
35.1, 1164.521
35.2, 1169.922
35.3, 1178.142
35.4, 1184.878
35.5, 1193.26
35.6, 1200.221
35.7, 1200.258
35.8, 1207.948
35.9, 1222.607
36, 1226.627
36.1, 1235.199
36.2, 1240.384
36.3, 1241.525
36.4, 1254.919
36.5, 1261.54
36.6, 1263.005
36.7, 1270.734
36.8, 1279.343
36.9, 1293.121
37, 1299.73
37.1, 1300.464
37.2, 1306.538
37.3, 1322.554
37.4, 1323.639
37.5, 1328.012
37.6, 1341.297
37.7, 1347.587
37.8, 1350.002
37.9, 1356.97
38, 1371.833
38.1, 1379.659
38.2, 1386.299
38.3, 1392.434
38.4, 1402.585
38.5, 1402.755
38.6, 1412.188
38.7, 1424.242
38.8, 1430.688
38.9, 1439.88
