x,y
-10,121
-9.9,118.81
-9.8,116.64
-9.7,114.49
-9.6,112.36
-9.5,110.25
-9.4,108.16
-9.3,106.09
-9.2,104.04
-9.1,102.01
-9,100
-8.9,98.01
-8.8,96.04
-8.7,94.09
-8.6,92.16
-8.5,90.25
-8.4,88.36
-8.3,86.49
-8.2,84.64
-8.1,82.81
-8,81
-7.9,79.21
-7.8,77.44
-7.7,75.69
-7.6,73.96
-7.5,72.25
-7.4,70.56
-7.3,68.89
-7.2,67.24
-7.1,65.61
-7,64
-6.9,62.41
-6.8,60.84
-6.7,59.29
-6.6,57.76
-6.5,56.25
-6.4,54.76
-6.3,53.29
-6.2,51.84
-6.1,50.41
-6,49
-5.9,47.61
-5.8,46.24
-5.7,44.89
-5.6,43.56
-5.5,42.25
-5.4,40.96
-5.3,39.69
-5.2,38.44
-5.1,37.21
-5,36
-4.9,34.81
-4.8,33.64
-4.7,32.49
-4.6,31.36
-4.5,30.25
-4.4,29.16
-4.3,28.09
-4.2,27.04
-4.1,26.01
-4,25
-3.9,24.01
-3.8,23.04
-3.7,22.09
-3.6,21.16
-3.5,20.25
-3.4,19.36
-3.3,18.49
-3.2,17.64
-3.1,16.81
-3,16
-2.9,15.21
-2.8,14.44
-2.7,13.69
-2.6,12.96
-2.5,12.25
-2.4,11.56
-2.3,10.89
-2.2,10.24
-2.1,9.61
-2,9
-1.9,8.41
-1.8,7.84
-1.7,7.29
-1.6,6.76
-1.5,6.25
-1.4,5.76
-1.3,5.29
-1.2,4.84
-1.1,4.41
-1,4
-0.9,3.61
-0.8,3.24
-0.7,2.89
-0.6,2.56
-0.5,2.25
-0.4,1.96
-0.3,1.69
-0.2,1.44
-0.1,1.21
-0,1
0.1,0.81
0.2,0.64
0.3,0.49
0.4,0.36
0.5,0.25
0.6,0.16
0.7,0.09
0.8,0.04
0.9,0.01
1,0
1.1,0.01
1.2,0.04
1.3,0.09
1.4,0.16
1.5,0.25
1.6,0.36
1.7,0.49
1.8,0.64
1.9,0.81
2,1
2.1,1.21
2.2,1.44
2.3,1.69
2.4,1.96
2.5,2.25
2.6,2.56
2.7,2.89
2.8,3.24
2.9,3.61
3,4
3.1,4.41
3.2,4.84
3.3,5.29
3.4,5.76
3.5,6.25
3.6,6.76
3.7,7.29
3.8,7.84
3.9,8.41
4,9
4.1,9.61
4.2,10.24
4.3,10.89
4.4,11.56
4.5,12.25
4.6,12.96
4.7,13.69
4.8,14.44
4.9,15.21
5,16
5.1,16.81
5.2,17.64
5.3,18.49
5.4,19.36
5.5,20.25
5.6,21.16
5.7,22.09
5.8,23.04
5.9,24.01
6,25
6.1,26.01
6.2,27.04
6.3,28.09
6.4,29.16
6.5,30.25
6.6,31.36
6.7,32.49
6.8,33.64
6.9,34.81
7,36
7.1,37.21
7.2,38.44
7.3,39.69
7.4,40.96
7.5,42.25
7.6,43.56
7.7,44.89
7.8,46.24
7.9,47.61
8,49
8.1,50.41
8.2,51.84
8.3,53.29
8.4,54.76
8.5,56.25
8.6,57.76
8.7,59.29
8.8,60.84
8.9,62.41
9,64
9.1,65.61
9.2,67.24
9.3,68.89
9.4,70.56
9.5,72.25
9.6,73.96
9.7,75.69
9.8,77.44
9.9,79.21
10,81
10.1,82.81
10.2,84.64
10.3,86.49
10.4,88.36
10.5,90.25
10.6,92.16
10.7,94.09
10.8,96.04
10.9,98.01
11,100
11.1,102.01
11.2,104.04
11.3,106.09
11.4,108.16
11.5,110.25
11.6,112.36
11.7,114.49
11.8,116.64
11.9,118.81
12,121
12.1,123.21
12.2,125.44
12.3,127.69
12.4,129.96
12.5,132.25
12.6,134.56
12.7,136.89
12.8,139.24
12.9,141.61
13,144
13.1,146.41
13.2,148.84
13.3,151.29
13.4,153.76
13.5,156.25
13.6,158.76
13.7,161.29
13.8,163.84
13.9,166.41
14,169
14.1,171.61
14.2,174.24
14.3,176.89
14.4,179.56
14.5,182.25
14.6,184.96
14.7,187.69
14.8,190.44
14.9,193.21
15,196
15.1,198.81
15.2,201.64
15.3,204.49
15.4,207.36
15.5,210.25
15.6,213.16
15.7,216.09
15.8,219.04
15.9,222.01
16,225
16.1,228.01
16.2,231.04
16.3,234.09
16.4,237.16
16.5,240.25
16.6,243.36
16.7,246.49
16.8,249.64
16.9,252.81
17,256
17.1,259.21
17.2,262.44
17.3,265.69
17.4,268.96
17.5,272.25
17.6,275.56
17.7,278.89
17.8,282.24
17.9,285.61
18,289
18.1,292.41
18.2,295.84
18.3,299.29
18.4,302.76
18.5,306.25
18.6,309.76
18.7,313.29
18.8,316.84
18.9,320.41
19,324
19.1,327.61
19.2,331.24
19.3,334.89
19.4,338.56
19.5,342.25
19.6,345.96
19.7,349.69
19.8,353.44
19.9,357.21
20,361
20.1,364.81
20.2,368.64
20.3,372.49
20.4,376.36
20.5,380.25
20.6,384.16
20.7,388.09
20.8,392.04
20.9,396.01
21,400
21.1,404.01
21.2,408.04
21.3,412.09
21.4,416.16
21.5,420.25
21.6,424.36
21.7,428.49
21.8,432.64
21.9,436.81
22,441
22.1,445.21
22.2,449.44
22.3,453.69
22.4,457.96
22.5,462.25
22.6,466.56
22.7,470.89
22.8,475.24
22.9,479.61
23,484
23.1,488.41
23.2,492.84
23.3,497.29
23.4,501.76
23.5,506.25
23.6,510.76
23.7,515.29
23.8,519.84
23.9,524.41
24,529
24.1,533.61
24.2,538.24
24.3,542.89
24.4,547.56
24.5,552.25
24.6,556.96
24.7,561.69
24.8,566.44
24.9,571.21
25,576
25.1,580.81
25.2,585.64
25.3,590.49
25.4,595.36
25.5,600.25
25.6,605.16
25.7,610.09
25.8,615.04
25.9,620.01
26,625
26.1,630.01
26.2,635.04
26.3,640.09
26.4,645.16
26.5,650.25
26.6,655.36
26.7,660.49
26.8,665.64
26.9,670.81
27,676
27.1,681.21
27.2,686.44
27.3,691.69
27.4,696.96
27.5,702.25
27.6,707.56
27.7,712.89
27.8,718.24
27.9,723.61
28,729
28.1,734.41
28.2,739.84
28.3,745.29
28.4,750.76
28.5,756.25
28.6,761.76
28.7,767.29
28.8,772.84
28.9,778.41
29,784
29.1,789.61
29.2,795.24
29.3,800.89
29.4,806.56
29.5,812.25
29.6,817.96
29.7,823.69
29.8,829.44
29.9,835.21
30,841
30.1,846.81
30.2,852.64
30.3,858.49
30.4,864.36
30.5,870.25
30.6,876.16
30.7,882.09
30.8,888.04
30.9,894.01
31,900
31.1,906.01
31.2,912.04
31.3,918.09
31.4,924.16
31.5,930.25
31.6,936.36
31.7,942.49
31.8,948.64
31.9,954.81
32,961
32.1,967.21
32.2,973.44
32.3,979.69
32.4,985.96
32.5,992.25
32.6,998.56
32.7,1004.89
32.8,1011.24
32.9,1017.61
33,1024
33.1,1030.41
33.2,1036.84
33.3,1043.29
33.4,1049.76
33.5,1056.25
33.6,1062.76
33.7,1069.29
33.8,1075.84
33.9,1082.41
34,1089
34.1,1095.61
34.2,1102.24
34.3,1108.89
34.4,1115.56
34.5,1122.25
34.6,1128.96
34.7,1135.69
34.8,1142.44
34.9,1149.21
35,1156
35.1,1162.81
35.2,1169.64
35.3,1176.49
35.4,1183.36
35.5,1190.25
35.6,1197.16
35.7,1204.09
35.8,1211.04
35.9,1218.01
36,1225
36.1,1232.01
36.2,1239.04
36.3,1246.09
36.4,1253.16
36.5,1260.25
36.6,1267.36
36.7,1274.49
36.8,1281.64
36.9,1288.81
37,1296
37.1,1303.21
37.2,1310.44
37.3,1317.69
37.4,1324.96
37.5,1332.25
37.6,1339.56
37.7,1346.89
37.8,1354.24
37.9,1361.61
38,1369
38.1,1376.41
38.2,1383.84
38.3,1391.29
38.4,1398.76
38.5,1406.25
38.6,1413.76
38.7,1421.29
38.8,1428.84
38.9,1436.41
39,1444
39.1,1451.61
39.2,1459.24
39.3,1466.89
39.4,1474.56
39.5,1482.25
39.6,1489.96
39.7,1497.69
39.8,1505.44
39.9,1513.21
40,1521
40.1,1528.81
40.2,1536.64
40.3,1544.49
40.4,1552.36
40.5,1560.25
40.6,1568.16
40.7,1576.09
40.8,1584.04
40.9,1592.01
41,1600
41.1,1608.01
41.2,1616.04
41.3,1624.09
41.4,1632.16
41.5,1640.25
41.6,1648.36
41.7,1656.49
41.8,1664.64
41.9,1672.81
42,1681
42.1,1689.21
42.2,1697.44
42.3,1705.69
42.4,1713.96
42.5,1722.25
42.6,1730.56
42.7,1738.89
42.8,1747.24
42.9,1755.61
43,1764
43.1,1772.41
43.2,1780.84
43.3,1789.29
43.4,1797.76
43.5,1806.25
43.6,1814.76
43.7,1823.29
43.8,1831.84
43.9,1840.41
44,1849
44.1,1857.61
44.2,1866.24
44.3,1874.89
44.4,1883.56
44.5,1892.25
44.6,1900.96
44.7,1909.69
44.8,1918.44
44.9,1927.21
45,1936
45.1,1944.81
45.2,1953.64
45.3,1962.49
45.4,1971.36
45.5,1980.25
45.6,1989.16
45.7,1998.09
45.8,2007.04
45.9,2016.01
46,2025
46.1,2034.01
46.2,2043.04
46.3,2052.09
46.4,2061.16
46.5,2070.25
46.6,2079.36
46.7,2088.49
46.8,2097.64
46.9,2106.81
47,2116
47.1,2125.21
47.2,2134.44
47.3,2143.69
47.4,2152.96
47.5,2162.25
47.6,2171.56
47.7,2180.89
47.8,2190.24
47.9,2199.61
48,2209
48.1,2218.41
48.2,2227.84
48.3,2237.29
48.4,2246.76
48.5,2256.25
48.6,2265.76
48.7,2275.29
48.8,2284.84
48.9,2294.41
49,2304
49.1,2313.61
49.2,2323.24
49.3,2332.89
49.4,2342.56
49.5,2352.25
49.6,2361.96
49.7,2371.69
49.8,2381.44
49.9,2391.21
50,2401
50.1,2410.81
50.2,2420.64
50.3,2430.49
50.4,2440.36
50.5,2450.25
50.6,2460.16
50.7,2470.09
50.8,2480.04
50.9,2490.01
51,2500
51.1,2510.01
51.2,2520.04
51.3,2530.09
51.4,2540.16
51.5,2550.25
51.6,2560.36
51.7,2570.49
51.8,2580.64
51.9,2590.81
52,2601
52.1,2611.21
52.2,2621.44
52.3,2631.69
52.4,2641.96
52.5,2652.25
52.6,2662.56
52.7,2672.89
52.8,2683.24
52.9,2693.61
53,2704
53.1,2714.41
53.2,2724.84
53.3,2735.29
53.4,2745.76
53.5,2756.25
53.6,2766.76
53.7,2777.29
53.8,2787.84
53.9,2798.41
54,2809
54.1,2819.61
54.2,2830.24
54.3,2840.89
54.4,2851.56
54.5,2862.25
54.6,2872.96
54.7,2883.69
54.8,2894.44
54.9,2905.21
55,2916
55.1,2926.81
55.2,2937.64
55.3,2948.49
55.4,2959.36
55.5,2970.25
55.6,2981.16
55.7,2992.09
55.8,3003.04
55.9,3014.01
56,3025
56.1,3036.01
56.2,3047.04
56.3,3058.09
56.4,3069.16
56.5,3080.25
56.6,3091.36
56.7,3102.49
56.8,3113.64
56.9,3124.81
57,3136
57.1,3147.21
57.2,3158.44
57.3,3169.69
57.4,3180.96
57.5,3192.25
57.6,3203.56
57.7,3214.89
57.8,3226.24
57.9,3237.61
58,3249
58.1,3260.41
58.2,3271.84
58.3,3283.29
