x,y
-81.1, 6740.567
-81, 6724.002
-80.9, 6707.466
-80.8, 6690.797
-80.7, 6674.089
-80.6, 6657.662
-80.5, 6641.475
-80.4, 6625.3
-80.3, 6609.227
-80.2, 6593.145
-80.1, 6577.177
-80, 6561.236
-79.9, 6545.072
-79.8, 6528.693
-79.7, 6512.574
-79.6, 6496.409
-79.5, 6480.428
-79.4, 6464.412
-79.3, 6448.456
-79.2, 6432.792
-79.1, 6417.416
-79, 6401.831
-78.9, 6386.076
-78.8, 6370.164
-78.7, 6354.378
-78.6, 6338.391
-78.5, 6322.283
-78.4, 6305.976
-78.3, 6289.79
-78.2, 6273.788
-78.1, 6257.751
-78, 6241.457
-77.9, 6225.404
-77.8, 6209.289
-77.7, 6193.321
-77.6, 6177.268
-77.5, 6161.225
-77.4, 6145.468
-77.3, 6129.936
-77.2, 6114.404
-77.1, 6099.024
-77, 6083.611
-76.9, 6068.273
-76.8, 6053.117
-76.7, 6037.718
-76.6, 6022.369
-76.5, 6006.884
-76.4, 5991.257
-76.3, 5975.615
-76.2, 5960.099
-76.1, 5944.438
-76, 5928.988
-75.9, 5913.614
-75.8, 5898.544
-75.7, 5883.728
-75.6, 5868.843
-75.5, 5853.891
-75.4, 5838.842
-75.3, 5823.774
-75.2, 5808.611
-75.1, 5793.252
-75, 5777.782
-74.9, 5762.515
-74.8, 5747.282
-74.7, 5732.163
-74.6, 5716.878
-74.5, 5701.637
-74.4, 5686.393
-74.3, 5671.098
-74.2, 5655.697
-74.1, 5640.275
-74, 5625.018
-73.9, 5609.91
-73.8, 5594.642
-73.7, 5579.502
-73.6, 5564.395
-73.5, 5549.421
-73.4, 5534.427
-73.3, 5519.214
-73.2, 5504.006
-73.1, 5489.146
-73, 5474.361
-72.9, 5459.713
-72.8, 5445.08
-72.7, 5430.585
-72.6, 5416.397
-72.5, 5402.455
-72.4, 5388.364
-72.3, 5374.127
-72.2, 5359.935
-72.1, 5345.738
-72, 5331.548
-71.9, 5317.035
-71.8, 5302.21
-71.7, 5287.378
-71.6, 5272.695
-71.5, 5257.985
-71.4, 5243.2
-71.3, 5228.346
-71.2, 5213.719
-71.1, 5199.387
-71, 5185.135
-70.9, 5170.881
-70.8, 5156.527
-70.7, 5142.258
-70.6, 5128.049
-70.5, 5113.907
-70.4, 5099.612
-70.3, 5085.19
-70.2, 5070.645
-70.1, 5056.263
-70, 5041.813
-69.9, 5027.416
-69.8, 5012.899
-69.7, 4998.424
-69.6, 4984.166
-69.5, 4970.121
-69.4, 4956
-69.3, 4942.097
-69.2, 4928.205
-69.1, 4914.517
-69, 4900.866
-68.9, 4887.054
-68.8, 4873.225
-68.7, 4859.56
-68.6, 4845.784
-68.5, 4831.851
-68.4, 4817.81
-68.3, 4803.75
-68.2, 4789.848
-68.1, 4775.888
-68, 4761.769
-67.9, 4747.731
-67.8, 4734.019
-67.7, 4720.238
-67.6, 4706.521
-67.5, 4692.772
-67.4, 4679.13
-67.3, 4665.654
-67.2, 4652.059
-67.1, 4638.377
-67, 4624.759
-66.9, 4611.095
-66.8, 4597.612
-66.7, 4583.936
-66.6, 4570.132
-66.5, 4556.458
-66.4, 4542.727
-66.3, 4529.143
-66.2, 4515.584
-66.1, 4501.835
-66, 4488.428
-65.9, 4475.067
-65.8, 4461.87
-65.7, 4448.633
-65.6, 4435.406
-65.5, 4422.321
-65.4, 4409.26
-65.3, 4395.902
-65.2, 4382.734
-65.1, 4369.308
-65, 4356.01
-64.9, 4342.578
-64.8, 4328.991
-64.7, 4315.655
-64.6, 4302.565
-64.5, 4289.409
-64.4, 4276.388
-64.3, 4263.501
-64.2, 4250.765
-64.1, 4238.293
-64, 4225.593
-63.9, 4212.907
-63.8, 4200.11
-63.7, 4187.362
-63.6, 4174.478
-63.5, 4161.52
-63.4, 4148.395
-63.3, 4135.324
-63.2, 4122.049
-63.1, 4108.99
-63, 4095.93
-62.9, 4082.897
-62.8, 4069.984
-62.7, 4057.032
-62.6, 4044.244
-62.5, 4031.691
-62.4, 4018.896
-62.3, 4006.221
-62.2, 3993.628
-62.1, 3980.946
-62, 3968.499
-61.9, 3955.895
-61.8, 3943.205
-61.7, 3930.782
-61.6, 3918.139
-61.5, 3905.381
-61.4, 3892.847
-61.3, 3880.274
-61.2, 3867.753
-61.1, 3855.393
-61, 3843.05
-60.9, 3831.007
-60.8, 3819.157
-60.7, 3807.19
-60.6, 3795.208
-60.5, 3783.377
-60.4, 3771.489
-60.3, 3759.419
-60.2, 3747.187
-60.1, 3734.85
-60, 3722.343
-59.9, 3709.854
-59.8, 3697.372
-59.7, 3684.993
-59.6, 3672.827
-59.5, 3660.78
-59.4, 3648.801
-59.3, 3637.103
-59.2, 3625.234
-59.1, 3613.275
-59, 3601.22
-58.9, 3589.041
-58.8, 3576.814
-58.7, 3564.719
-58.6, 3552.514
-58.5, 3540.672
-58.4, 3528.795
-58.3, 3516.91
-58.2, 3505.226
-58.1, 3493.626
-58, 3481.856
-57.9, 3470.261
-57.8, 3458.511
-57.7, 3446.973
-57.6, 3435.434
-57.5, 3423.81
-57.4, 3412.007
-57.3, 3400.318
-57.2, 3388.602
-57.1, 3376.839
-57, 3364.925
-56.9, 3353.284
-56.8, 3341.62
-56.7, 3330.174
-56.6, 3318.699
-56.5, 3307.079
-56.4, 3295.501
-56.3, 3284.109
-56.2, 3272.52
-56.1, 3260.916
-56, 3249.249
-55.9, 3237.74
-55.8, 3226.461
-55.7, 3215.203
-55.6, 3203.754
-55.5, 3192.341
-55.4, 3181.054
-55.3, 3169.938
-55.2, 3158.711
-55.1, 3147.23
-55, 3135.842
-54.9, 3124.649
-54.8, 3113.437
-54.7, 3102.2
-54.6, 3090.824
-54.5, 3079.513
-54.4, 3068.528
-54.3, 3057.618
-54.2, 3046.68
-54.1, 3035.792
-54, 3024.86
-53.9, 3014.054
-53.8, 3003.185
-53.7, 2992.137
-53.6, 2980.936
-53.5, 2969.742
-53.4, 2958.758
-53.3, 2947.978
-53.2, 2937.029
-53.1, 2926.139
-53, 2915.266
-52.9, 2904.616
-52.8, 2893.908
-52.7, 2883.018
-52.6, 2871.967
-52.5, 2861.196
-52.4, 2850.636
-52.3, 2840.184
-52.2, 2829.512
-52.1, 2819.065
-52, 2808.674
-51.9, 2798.352
-51.8, 2787.833
-51.7, 2777.041
-51.6, 2766.334
-51.5, 2755.775
-51.4, 2745.026
-51.3, 2734.224
-51.2, 2723.537
-51.1, 2713.068
-51, 2702.892
-50.9, 2692.752
-50.8, 2682.762
-50.7, 2672.963
-50.6, 2663.257
-50.5, 2653.531
-50.4, 2643.568
-50.3, 2633.483
-50.2, 2623.208
-50.1, 2612.759
-50, 2602.113
-49.9, 2591.648
-49.8, 2581.036
-49.7, 2570.548
-49.6, 2559.917
-49.5, 2549.422
-49.4, 2538.994
-49.3, 2528.761
-49.2, 2518.215
-49.1, 2507.969
-49, 2497.905
-48.9, 2488.095
-48.8, 2478.236
-48.7, 2468.461
-48.6, 2458.733
-48.5, 2449.206
-48.4, 2439.52
-48.3, 2429.783
-48.2, 2420.014
-48.1, 2410.34
-48, 2400.667
-47.9, 2390.995
-47.8, 2381.448
-47.7, 2371.937
-47.6, 2362.28
-47.5, 2352.593
-47.4, 2342.936
-47.3, 2333.3
-47.2, 2323.63
-47.1, 2313.852
-47, 2304.184
-46.9, 2294.676
-46.8, 2285.166
-46.7, 2275.677
-46.6, 2266.203
-46.5, 2256.77
-46.4, 2247.408
-46.3, 2237.92
-46.2, 2228.541
-46.1, 2219.23
-46, 2209.911
-45.9, 2200.47
-45.8, 2190.972
-45.7, 2181.388
-45.6, 2171.911
-45.5, 2162.291
-45.4, 2152.811
-45.3, 2143.37
-45.2, 2134.224
-45.1, 2125.137
-45, 2116.199
-44.9, 2107.246
-44.8, 2098.37
-44.7, 2089.309
-44.6, 2080.204
-44.5, 2070.896
-44.4, 2061.66
-44.3, 2052.41
-44.2, 2043.177
-44.1, 2033.956
-44, 2024.939
-43.9, 2015.937
-43.8, 2006.952
-43.7, 1997.983
-43.6, 1989.083
-43.5, 1980.215
-43.4, 1971.276
-43.3, 1962.166
-43.2, 1953.189
-43.1, 1944.32
-43, 1935.359
-42.9, 1926.237
-42.8, 1917.124
-42.7, 1908.194
-42.6, 1899.545
-42.5, 1890.815
-42.4, 1882.145
-42.3, 1873.611
-42.2, 1865.3
-42.1, 1856.988
-42, 1848.645
-41.9, 1840.16
-41.8, 1831.786
-41.7, 1823.288
-41.6, 1814.705
-41.5, 1805.998
-41.4, 1797.49
-41.3, 1788.975
-41.2, 1780.318
-41.1, 1771.598
-41, 1763.155
-40.9, 1754.831
-40.8, 1746.675
-40.7, 1738.323
-40.6, 1729.876
-40.5, 1721.606
-40.4, 1713.458
-40.3, 1705.025
-40.2, 1696.596
-40.1, 1687.934
-40, 1679.473
-39.9, 1671.285
-39.8, 1663.245
-39.7, 1655.232
-39.6, 1647.461
-39.5, 1639.754
-39.4, 1632.372
-39.3, 1624.905
-39.2, 1617.246
-39.1, 1609.371
-39, 1601.376
-38.9, 1593.381
-38.8, 1585.375
-38.7, 1577.142
-38.6, 1568.897
-38.5, 1560.761
-38.4, 1552.827
-38.3, 1545.033
-38.2, 1537.221
-38.1, 1529.3
-38, 1521.581
-37.9, 1513.901
-37.8, 1506.2
-37.7, 1498.405
-37.6, 1490.514
-37.5, 1482.586
-37.4, 1474.851
-37.3, 1466.956
-37.2, 1459.169
-37.1, 1451.578
-37, 1444.192
-36.9, 1436.885
-36.8, 1429.598
-36.7, 1422.216
-36.6, 1415.076
-36.5, 1407.729
-36.4, 1400.155
-36.3, 1392.44
-36.2, 1384.728
-36.1, 1377.039
-36, 1369.361
-35.9, 1361.475
-35.8, 1353.752
-35.7, 1346.105
-35.6, 1338.466
-35.5, 1330.792
-35.4, 1323.216
-35.3, 1315.837
-35.2, 1308.566
-35.1, 1301.506
-35, 1294.672
-34.9, 1287.948
-34.8, 1281.396
-34.7, 1274.756
-34.6, 1268.026
-34.5, 1261.373
-34.4, 1254.549
-34.3, 1247.528
-34.2, 1240.433
-34.1, 1233.337
-34, 1226.291
-33.9, 1219.284
-33.8, 1212.354
-33.7, 1205.438
-33.6, 1198.489
-33.5, 1191.522
-33.4, 1184.52
-33.3, 1177.646
-33.2, 1170.721
-33.1, 1163.675
-33, 1156.672
-32.9, 1149.803
-32.8, 1143.113
-32.7, 1136.335
-32.6, 1129.511
-32.5, 1122.754
-32.4, 1116.055
-32.3, 1109.393
-32.2, 1102.865
-32.1, 1096.307
-32, 1089.901
-31.9, 1083.354
-31.8, 1076.788
-31.7, 1070.32
-31.6, 1063.826
-31.5, 1057.262
-31.4, 1050.726
-31.3, 1044.132
-31.2, 1037.873
-31.1, 1031.623
-31, 1025.229
-30.9, 1018.924
-30.8, 1012.457
-30.7, 1005.857
-30.6, 999.436
-30.5, 992.817
-30.4, 986.241
-30.3, 979.837
-30.2, 973.323
-30.1, 967.092
-30, 960.964
-29.9, 954.757
-29.8, 948.495
-29.7, 942.463
-29.6, 936.338
-29.5, 930.214
-29.4, 923.929
-29.3, 917.795
-29.2, 911.61
-29.1, 905.6
-29, 899.382
-28.9, 893.251
-28.8, 887.29
-28.7, 881.501
-28.6, 875.619
-28.5, 869.801
-28.4, 863.946
-28.3, 858.188
-28.2, 852.529
-28.1, 846.851
-28, 841.136
-27.9, 835.52
-27.8, 829.907
-27.7, 824.433
-27.6, 818.829
-27.5, 813.032
-27.4, 807.301
-27.3, 801.518
-27.2, 795.613
-27.1, 789.696
-27, 783.733
-26.9, 777.909
-26.8, 772.31
-26.7, 766.69
-26.6, 761.114
-26.5, 755.627
-26.4, 750.25
-26.3, 744.805
-26.2, 739.449
-26.1, 734.027
-26, 728.5
-25.9, 723.003
-25.8, 717.513
-25.7, 712.141
-25.6, 706.924
-25.5, 701.681
-25.4, 696.481
-25.3, 691.58
-25.2, 686.703
-25.1, 682.002
-25, 677.203
-24.9, 672.319
-24.8, 667.348
-24.7, 662.346
-24.6, 657.218
-24.5, 652.163
-24.4, 646.93
-24.3, 641.732
-24.2, 636.653
-24.1, 631.707
-24, 626.738
-23.9, 621.672
-23.8, 616.499
-23.7, 611.434
-23.6, 606.325
-23.5, 601.177
-23.4, 596.114
-23.3, 591.274
-23.2, 586.608
-23.1, 582.057
-23, 577.564
-22.9, 573.067
-22.8, 568.484
-22.7, 563.758
-22.6, 558.736
-22.5, 553.592
-22.4, 548.501
-22.3, 543.248
-22.2, 538.022
-22.1, 532.841
-22, 527.671
-21.9, 522.701
-21.8, 517.798
-21.7, 512.943
-21.6, 508.255
-21.5, 503.782
-21.4, 499.411
-21.3, 495.276
-21.2, 491.248
-21.1, 487.269
-21, 483.239
-20.9, 479.138
-20.8, 474.928
-20.7, 470.765
-20.6, 466.461
-20.5, 462.191
-20.4, 458.148
-20.3, 454.111
-20.2, 450.331
-20.1, 446.492
-20, 442.676
-19.9, 438.842
-19.8, 434.834
-19.7, 430.584
-19.6, 426.381
-19.5, 421.989
-19.4, 417.692
-19.3, 413.346
-19.2, 408.992
-19.1, 404.784
-19, 400.698
-18.9, 396.483
-18.8, 392.218
-18.7, 387.934
-18.6, 383.694
-18.5, 379.611
-18.4, 375.447
-18.3, 371.286
-18.2, 367.342
-18.1, 363.677
-18, 360.051
-17.9, 356.452
-17.8, 352.876
-17.7, 349.45
-17.6, 345.882
-17.5, 342.23
-17.4, 338.404
-17.3, 334.69
-17.2, 330.987
-17.1, 327.272
-17, 323.542
-16.9, 319.937
-16.8, 316.449
-16.7, 312.898
-16.6, 309.36
-16.5, 305.869
-16.4, 302.337
-16.3, 298.871
-16.2, 295.603
-16.1, 292.308
-16, 289.296
-15.9, 286.067
-15.8, 282.852
-15.7, 279.78
-15.6, 276.564
-15.5, 273.184
-15.4, 269.756
-15.3, 266.134
-15.2, 262.754
-15.1, 259.407
-15, 255.948
-14.9, 252.582
-14.8, 249.312
-14.7, 246.158
-14.6, 243.062
-14.5, 240.061
-14.4, 237.073
-14.3, 234.194
-14.2, 231.324
-14.1, 228.444
-14, 225.575
-13.9, 222.737
-13.8, 219.68
-13.7, 216.494
-13.6, 213.151
-13.5, 209.847
-13.4, 206.493
-13.3, 203.088
-13.2, 199.859
-13.1, 196.744
-13, 193.951
-12.9, 191.328
-12.8, 188.919
-12.7, 186.637
-12.6, 184.397
-12.5, 182.08
-12.4, 179.909
-12.3, 177.422
-12.2, 175.117
-12.1, 172.508
-12, 169.91
-11.9, 167.32
-11.8, 164.68
-11.7, 161.963
-11.6, 159.543
-11.5, 156.863
-11.4, 154.428
-11.3, 151.915
-11.2, 149.588
-11.1, 147.263
-11, 144.993
-10.9, 142.63
-10.8, 140.483
-10.7, 138.156
-10.6, 135.852
-10.5, 133.425
-10.4, 131.168
-10.3, 128.831
-10.2, 126.435
-10.1, 123.811
-10, 121.455
-9.9, 119.196
-9.8, 116.975
-9.7, 114.598
-9.6, 112.327
-9.5, 110.118
-9.4, 108.098
-9.3, 106.013
-9.2, 103.961
-9.1, 101.877
-9, 99.984
-8.9, 98.022
-8.8, 96.268
-8.7, 94.69
-8.6, 93.085
-8.5, 91.551
-8.4, 90.035
-8.3, 88.461
-8.2, 86.941
-8.1, 85.155
-8, 83.08
-7.9, 80.906
-7.8, 78.615
-7.7, 76.307
-7.6, 73.919
-7.5, 71.666
-7.4, 69.575
-7.3, 67.783
-7.2, 66.201
-7.1, 64.733
-7, 63.515
-6.9, 62.449
-6.8, 61.256
-6.7, 60.174
-6.6, 58.924
-6.5, 57.6
-6.4, 56.174
-6.3, 54.51
-6.2, 52.744
-6.1, 51.01
-6, 49.044
-5.9, 47.226
-5.8, 45.547
-5.7, 44.01
-5.6, 42.527
-5.5, 41.265
-5.4, 40.108
-5.3, 39.155
-5.2, 38.031
-5.1, 36.756
-5, 35.544
-4.9, 34.438
-4.8, 33.224
-4.7, 31.943
-4.6, 30.757
-4.5, 29.706
-4.4, 28.842
-4.3, 27.883
-4.2, 27.081
-4.1, 26.344
-4, 25.67
-3.9, 24.936
-3.8, 24.3
-3.7, 23.578
-3.6, 23
-3.5, 22.131
-3.4, 21.144
-3.3, 20.203
-3.2, 19.226
-3.1, 18.044
-3, 16.778
-2.9, 15.432
-2.8, 14.338
-2.7, 13.483
-2.6, 12.72
-2.5, 11.961
-2.4, 11.492
-2.3, 11.216
-2.2, 11.009
-2.1, 10.871
-2, 10.621
-1.9, 10.197
-1.8, 9.722
-1.7, 9.202
-1.6, 8.608
-1.5, 7.975
-1.4, 7.089
-1.3, 6.19
-1.2, 5.471
-1.1, 4.959
-1, 4.327
-0.9, 3.932
-0.8, 3.577
-0.7, 3.483
-0.6, 3.508
-0.5, 3.398
-0.4, 3.172
-0.3, 3
-0.2, 2.491
-0.1, 2.052
-0, 1.529
0.1, 0.804
0.2, 0.349
0.3, -0.02
0.4, -0.196
0.5, -0.059
0.6, -0.092
0.7, -0.157
0.8, 0.106
0.9, 0.173
1, 0.232
1.1, 0.115
1.2, -0.061
1.3, -0.06
1.4, 0.064
1.5, 0.099
1.6, 0.13
1.7, 0.252
1.8, 0.415
1.9, 0.583
2, 0.79
2.1, 1.084
2.2, 1.318
2.3, 1.821
2.4, 2.367
2.5, 3.038
2.6, 3.647
2.7, 4.302
2.8, 4.798
2.9, 5.247
3, 5.507
3.1, 5.769
3.2, 6.068
3.3, 6.398
3.4, 6.591
3.5, 6.869
3.6, 7.345
3.7, 7.823
3.8, 8.179
3.9, 8.474
4, 8.88
4.1, 9.463
4.2, 10.054
4.3, 10.585
4.4, 11.275
4.5, 12.199
4.6, 13.03
4.7, 13.859
4.8, 14.722
4.9, 15.576
5, 16.474
5.1, 17.349
5.2, 18.094
5.3, 18.994
5.4, 19.955
5.5, 20.863
5.6, 21.969
5.7, 23.234
5.8, 24.295
5.9, 25.414
6, 26.606
6.1, 27.65
6.2, 28.564
6.3, 29.385
6.4, 30.075
6.5, 31.024
6.6, 31.941
6.7, 32.728
6.8, 33.646
6.9, 34.812
7, 35.865
7.1, 36.934
7.2, 38.11
7.3, 39.374
7.4, 40.707
7.5, 42.133
7.6, 43.484
7.7, 44.939
7.8, 46.391
7.9, 47.58
8, 48.724
8.1, 50.09
8.2, 51.419
8.3, 52.904
8.4, 54.56
8.5, 56.242
8.6, 58.056
8.7, 59.981
8.8, 61.754
8.9, 63.549
9, 65.105
9.1, 66.448
9.2, 67.948
9.3, 69.556
9.4, 71.121
9.5, 72.703
9.6, 74.347
9.7, 76.269
9.8, 78.34
9.9, 80.324
10, 82.253
10.1, 84.131
10.2, 85.878
10.3, 87.605
10.4, 89.247
10.5, 91.046
10.6, 92.797
10.7, 94.646
10.8, 96.586
10.9, 98.695
11, 100.63
11.1, 102.465
11.2, 104.167
11.3, 105.971
11.4, 107.725
11.5, 109.617
11.6, 111.709
11.7, 114.103
11.8, 116.689
11.9, 119.202
12, 121.732
12.1, 124.41
12.2, 126.823
12.3, 128.956
12.4, 130.911
12.5, 132.754
12.6, 134.744
12.7, 136.771
12.8, 138.731
12.9, 140.927
13, 143.241
13.1, 145.848
13.2, 148.56
13.3, 151.216
13.4, 153.883
13.5, 156.381
13.6, 158.973
13.7, 161.672
13.8, 164.059
13.9, 166.466
14, 169.005
14.1, 171.531
14.2, 174.277
14.3, 176.787
14.4, 179.389
14.5, 182.264
14.6, 185.237
14.7, 188.216
14.8, 191.239
14.9, 194.266
15, 197.564
15.1, 200.702
15.2, 203.787
15.3, 206.702
15.4, 209.497
15.5, 212.127
15.6, 214.737
15.7, 217.272
15.8, 219.897
15.9, 222.388
16, 225.016
16.1, 227.776
16.2, 230.891
16.3, 234.009
16.4, 237.09
16.5, 240.041
16.6, 243.265
16.7, 246.583
16.8, 249.85
16.9, 252.814
17, 255.957
17.1, 259.191
17.2, 262.626
17.3, 265.881
17.4, 268.889
17.5, 271.978
17.6, 275.414
17.7, 278.616
17.8, 281.867
17.9, 285.155
18, 288.453
18.1, 291.925
18.2, 295.36
18.3, 298.671
18.4, 302.156
18.5, 305.626
18.6, 309.104
18.7, 312.711
18.8, 316.4
18.9, 320.288
19, 324.003
19.1, 327.841
19.2, 331.501
19.3, 335.096
19.4, 338.771
19.5, 342.566
19.6, 346.173
19.7, 350.095
19.8, 353.814
19.9, 357.844
20, 361.853
20.1, 365.713
20.2, 369.325
20.3, 373.136
20.4, 376.869
20.5, 380.753
20.6, 384.479
20.7, 388.345
20.8, 392.391
20.9, 396.615
21, 400.673
21.1, 404.724
21.2, 408.8
21.3, 412.987
21.4, 417.061
21.5, 421.076
21.6, 424.98
21.7, 428.882
21.8, 432.8
21.9, 436.632
22, 440.433
22.1, 444.475
22.2, 448.539
22.3, 452.821
22.4, 457.214
22.5, 461.501
22.6, 465.919
22.7, 470.379
22.8, 474.722
22.9, 479.14
23, 483.529
23.1, 488.089
23.2, 492.914
23.3, 497.663
23.4, 502.489
23.5, 507.339
23.6, 512.008
23.7, 516.627
23.8, 521.128
23.9, 525.543
24, 529.953
24.1, 534.246
24.2, 538.41
24.3, 542.838
24.4, 547.33
24.5, 551.744
24.6, 556.226
24.7, 560.851
24.8, 565.698
24.9, 570.834
25, 575.857
25.1, 580.85
25.2, 585.937
25.3, 590.893
25.4, 595.974
25.5, 600.954
25.6, 605.761
25.7, 610.623
25.8, 615.385
25.9, 620.205
26, 625.171
26.1, 629.88
26.2, 634.548
26.3, 639.248
26.4, 644.022
26.5, 649.056
26.6, 654.156
26.7, 659.205
26.8, 664.372
26.9, 669.601
27, 674.932
27.1, 680.236
27.2, 685.386
27.3, 690.594
27.4, 695.971
27.5, 701.493
27.6, 707.166
27.7, 712.882
27.8, 718.536
27.9, 724.291
28, 729.796
28.1, 735.081
28.2, 740.279
28.3, 745.281
28.4, 750.178
28.5, 755.194
28.6, 760.232
28.7, 765.454
28.8, 770.877
28.9, 776.251
29, 781.847
29.1, 787.669
29.2, 793.419
29.3, 799.143
29.4, 805.049
29.5, 810.978
29.6, 817.016
29.7, 822.918
29.8, 828.58
29.9, 834.407
30, 840.372
30.1, 846.19
30.2, 851.957
30.3, 857.693
30.4, 863.481
30.5, 869.583
30.6, 875.617
30.7, 881.636
30.8, 887.637
30.9, 893.751
31, 900.054
31.1, 906.431
31.2, 912.637
31.3, 918.925
31.4, 925.103
31.5, 931.294
31.6, 937.338
31.7, 943.265
31.8, 949.246
31.9, 955.225
32, 961.191
32.1, 967.319
32.2, 973.549
32.3, 979.878
32.4, 986.154
32.5, 992.211
32.6, 998.351
32.7, 1004.437
32.8, 1010.402
32.9, 1016.343
33, 1022.424
33.1, 1028.678
33.2, 1035.28
33.3, 1041.855
33.4, 1048.569
33.5, 1055.462
33.6, 1062.355
33.7, 1069.069
33.8, 1075.806
33.9, 1082.423
34, 1089.179
34.1, 1095.854
34.2, 1102.468
34.3, 1109.333
34.4, 1116.309
34.5, 1123.191
34.6, 1130.017
34.7, 1136.79
34.8, 1143.637
34.9, 1150.599
35, 1157.353
35.1, 1164.081
35.2, 1170.774
35.3, 1177.637
35.4, 1184.513
35.5, 1191.428
35.6, 1198.241
35.7, 1204.956
35.8, 1211.854
35.9, 1218.96
36, 1225.815
36.1, 1232.58
36.2, 1239.22
36.3, 1245.973
36.4, 1253.072
36.5, 1259.985
36.6, 1266.723
36.7, 1273.851
36.8, 1281.159
36.9, 1288.559
37, 1295.866
37.1, 1302.962
37.2, 1310.139
37.3, 1317.427
37.4, 1324.506
37.5, 1331.648
37.6, 1338.987
37.7, 1346.386
37.8, 1353.931
37.9, 1361.541
38, 1369.249
38.1, 1377.021
38.2, 1384.691
38.3, 1392.265
38.4, 1399.933
38.5, 1407.515
38.6, 1415.153
38.7, 1422.718
38.8, 1430.157
38.9, 1437.661
39, 1445.013
